schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/reviewtactic-wkkx7u,Reviewtactic,FREE,2026-09-10T13:59:12.927942+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/adviserry-0qlbtt,Adviserry,PAID,2026-09-10T13:59:12.932026+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/askbowtie-zb3fmd,Askbowtie,PAID,2026-09-10T13:59:12.937358+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/talkory-ai-01nq8k,Talkory,FREEMIUM,2026-09-10T13:59:12.941904+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/agentscreenshots-7fxheb,Agentscreenshots,FREE,2026-09-10T13:59:12.947152+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/digiad-ai-z7j8tx,Digiad,FREE,2026-09-10T13:59:12.950900+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/productbridge-we3jfg,Productbridge,ENTERPRISE,2026-09-10T13:59:12.957158+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/orcarouter-kkgrbf,Orcarouter,ENTERPRISE,2026-09-10T13:59:12.961235+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/policifyai-ivm967,Policifyai,FREE,2026-09-10T13:59:12.966063+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/inference-net-caghyd,Inference,PAID,2026-09-10T13:59:12.971002+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/intermind-xa5mc9,Intermind,FREE,2026-09-10T13:59:12.975540+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/ottermind-yszgc4,Ottermind,PAID,2026-09-10T13:59:12.979637+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/runner-ai-lqk7fi,Runner,FREEMIUM,2026-09-10T13:59:12.983149+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/videowise-fnw8o7,Videowise,FREEMIUM,2026-09-10T13:59:12.988823+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/letro-vqe1xs,Letro,PAID,2026-09-10T13:59:12.992183+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/fluidvoice-pfz927,Fluidvoice,PAID,2026-09-10T13:59:12.996758+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/docubix-gvkg1z,Docubix,ENTERPRISE,2026-09-10T13:59:13.000248+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/letterbucket-cku4g7,Letterbucket,ENTERPRISE,2026-09-10T13:59:13.006551+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/fontdance-chnpe1,Fontdance,FREEMIUM,2026-09-10T13:59:13.010923+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/vavus-ai-msu7w5,Vavus,FREE,2026-09-10T13:59:13.014177+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/videovector-94gr6x,Videovector,FREEMIUM,2026-09-10T13:59:13.018482+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/papercrane-xh70d8,Papercrane,FREE,2026-09-10T13:59:13.024946+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/sendmux-y91h7j,Sendmux,ENTERPRISE,2026-09-10T13:59:13.028608+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/hausey-jk019r,Hausey,PAID,2026-09-10T13:59:13.032109+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/aioproductos-j4tqeb,Aioproductos,FREEMIUM,2026-09-10T13:59:13.037705+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/revolte-ot937f,Revolte,PAID,2026-09-10T13:59:13.042072+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/presspilot-qu56el,Presspilot,FREE,2026-09-10T13:59:13.046508+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/native-soil-j8qsk1,Native,ENTERPRISE,2026-09-10T13:59:13.050120+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/prbl-gmezga,Prbl,FREEMIUM,2026-09-10T13:59:13.054348+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/supacut-o9sk1w,Supacut,FREEMIUM,2026-09-10T13:59:13.059020+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/canirun-ai-88fzf6,Canirun,FREEMIUM,2026-09-10T13:59:13.062630+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/audjust-ai-882bgs,Audjust,FREE,2026-09-10T13:59:13.066098+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/iart-ai-0ijykt,Iart,FREEMIUM,2026-09-10T13:59:13.070108+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/brainy-canvas-e1i6y6,Brainy,FREEMIUM,2026-09-10T13:59:13.074789+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/renderlog-t445ql,Renderlog,PAID,2026-09-10T13:59:13.078781+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/wave-zb6v9p,Wave,FREEMIUM,2026-09-10T13:59:13.081908+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/datalumio-gllrjh,Datalumio,FREE,2026-09-10T13:59:13.087287+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/flick-82gi6h,Flick,FREEMIUM,2026-09-10T13:59:13.091629+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/palmier-pro-qohenu,Palmier,PAID,2026-09-10T13:59:13.095630+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/atomwords-q8b7hi,Atomwords,PAID,2026-09-10T13:59:13.099364+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/we0-ai-yjg8qh,We0,FREEMIUM,2026-09-10T13:59:13.102423+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/allyhub-a7oa1h,Allyhub,FREEMIUM,2026-09-10T13:59:13.107904+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/rowspeak-eezpb1,Rowspeak,PAID,2026-09-10T13:59:13.111845+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/emailfunnelai-wpi6cv,Emailfunnelai,ENTERPRISE,2026-09-10T13:59:13.116612+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/orderpost-2ehq2w,Orderpost,PAID,2026-09-10T13:59:13.122705+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/wiswes-ry416l,Wiswes,ENTERPRISE,2026-09-10T13:59:13.126224+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/rendervi-lllzoy,Rendervi,FREEMIUM,2026-09-10T13:59:13.130052+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/oria-q9hgvq,Oria,FREE,2026-09-10T13:59:13.133275+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/clera-qoq6on,Clera,PAID,2026-09-10T13:59:13.137752+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/innflow-y4vks0,Innflow,PAID,2026-09-10T13:59:13.141884+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/kompozy-n8ubfr,Kompozy,FREE,2026-09-10T13:59:13.145127+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/noterich-6fczc6,Noterich,ENTERPRISE,2026-09-10T13:59:13.149092+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/verid-3wzs2h,Verid,FREEMIUM,2026-09-10T13:59:13.153652+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/x1-q14qxi,X1,PAID,2026-09-10T13:59:13.156949+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/lium-952t8a,Lium,FREEMIUM,2026-09-10T13:59:13.160003+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/product-map-i8r882,Product,FREEMIUM,2026-09-10T13:59:13.163568+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/respan-aswols,Respan,PAID,2026-09-10T13:59:13.167588+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/cc-switch-0kxixn,Cc,FREEMIUM,2026-09-10T13:59:13.171509+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/botpenguin-ulyt9t,Botpenguin,FREEMIUM,2026-09-10T13:59:13.176273+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/uplift-4immhc,Uplift,FREE,2026-09-10T13:59:13.180256+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/anycrawler-b6urho,Anycrawler,FREEMIUM,2026-09-10T13:59:13.184567+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/accelq-xl8kcy,Accelq,FREEMIUM,2026-09-10T13:59:13.190112+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/chordgen-a167cg,Chordgen,FREEMIUM,2026-09-10T13:59:13.193891+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/vixsound-exhzdd,Vixsound,FREE,2026-09-10T13:59:13.197828+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/teamshift-wki3zg,Teamshift,ENTERPRISE,2026-09-10T13:59:13.202840+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/cortexapro-ai-f2phba,Cortexapro,FREE,2026-09-10T13:59:13.208083+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/echos-nga0nz,Echos,FREE,2026-09-10T13:59:13.211261+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/archyl-tbzmbh,Archyl,ENTERPRISE,2026-09-10T13:59:13.214738+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/skiddee-w2kyne,Skiddee,ENTERPRISE,2026-09-10T13:59:13.218358+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/papera-0nm025,Papera,FREEMIUM,2026-09-10T13:59:13.223970+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/hermes-desktop-tebjfx,Hermes,PAID,2026-09-10T13:59:13.227477+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/claribi-ut82e5,Claribi,FREEMIUM,2026-09-10T13:59:13.232160+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/tukiai-u578r7,Tukiai,ENTERPRISE,2026-09-10T13:59:13.236361+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/infoblog-p2dw56,Infoblog,PAID,2026-09-10T13:59:13.241059+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/distinkt-ywzfov,Distinkt,FREEMIUM,2026-09-10T13:59:13.245263+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/domywork-o0ghz0,Domywork,FREEMIUM,2026-09-10T13:59:13.248604+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/tailor-ai-bni0qy,Tailor,FREEMIUM,2026-09-10T13:59:13.252572+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/twin-j90r8q,Twin,ENTERPRISE,2026-09-10T13:59:13.257157+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/minded-fgd76r,Minded,FREEMIUM,2026-09-10T13:59:13.260608+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/snappyit-52hzrh,Snappyit,ENTERPRISE,2026-09-10T13:59:13.264527+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/viora-sfy753,Viora,FREEMIUM,2026-09-10T13:59:13.267872+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/vectoralix-u1rfpr,Vectoralix,ENTERPRISE,2026-09-10T13:59:13.277064+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/coral-0tebj3,Coral,PAID,2026-09-10T13:59:13.280848+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/coffer-z4vcak,Coffer,FREEMIUM,2026-09-10T13:59:13.284044+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/wetransform-o4rkja,Wetransform,FREE,2026-09-10T13:59:13.290365+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/ornold-mcp-fddbz8,Ornold,FREEMIUM,2026-09-10T13:59:13.294067+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/codowave-k2gq4o,Codowave,FREE,2026-09-10T13:59:13.297756+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/floor-plan-ai-vlkdxo,Floor,PAID,2026-09-10T13:59:13.300779+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/adapt-7q1dwi,Adapt,FREEMIUM,2026-09-10T13:59:13.306048+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/instant-reply-rjqwco,Instant,FREEMIUM,2026-09-10T13:59:13.309819+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/dobs-ai-djyt9x,Dobs,PAID,2026-09-10T13:59:13.312677+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/demi-ai-ulo1md,Demi,PAID,2026-09-10T13:59:13.315863+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/knowly-avw8mj,Knowly,PAID,2026-09-10T13:59:13.320339+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/thumbs-ai-5omeq1,Thumbs,FREEMIUM,2026-09-10T13:59:13.324691+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/elvex-uqrkuz,Elvex,FREE,2026-09-10T13:59:13.327930+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/figcanvas-puu1jb,Figcanvas,FREE,2026-09-10T13:59:13.331933+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/xten-av-vcvidy,Xten,FREE,2026-09-10T13:59:13.335227+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/beatsync-pro-db6n8e,Beatsync,PAID,2026-09-10T13:59:13.341486+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/birdwalk-8bafjr,Birdwalk,FREEMIUM,2026-09-10T13:59:13.345295+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/lapu-ai-iuosa5,Lapu,PAID,2026-09-10T13:59:13.348329+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/yaps-z9stl5,Yaps,PAID,2026-09-10T13:59:13.351547+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/dim0-j7qi22,Dim0,PAID,2026-09-10T13:59:13.357020+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/agentkit-7hyt0b,Agentkit,ENTERPRISE,2026-09-10T13:59:13.361087+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/scribergpt-qgdlky,Scribergpt,PAID,2026-09-10T13:59:13.365094+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/sellerview-ai-ft8qzm,Sellerview,FREE,2026-09-10T13:59:13.370731+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/digg-ai-aqhl57,Digg,FREE,2026-09-10T13:59:13.374586+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/saltfish-q75auq,Saltfish,FREE,2026-09-10T13:59:13.378637+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/nodey-9uw2wg,Nodey,FREEMIUM,2026-09-10T13:59:13.381792+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/glide-design-ai-e23hz9,Glide,FREEMIUM,2026-09-10T13:59:13.385505+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/mesa-bzxwk8,Mesa,PAID,2026-09-10T13:59:13.390344+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/readtube-2wi71t,Readtube,FREEMIUM,2026-09-10T13:59:13.394310+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/newsletrix-omdnos,Newsletrix,ENTERPRISE,2026-09-10T13:59:13.398750+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/exogram-5ymmiw,Exogram,FREEMIUM,2026-09-10T13:59:13.403539+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/charios-sro2pa,Charios,FREEMIUM,2026-09-10T13:59:13.408253+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/simple-chat-ru4x2w,Simple,PAID,2026-09-10T13:59:13.411654+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/promptunit-uak7p7,Promptunit,FREE,2026-09-10T13:59:13.416942+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/crafiq-ai-studio-do96lt,Crafiq,ENTERPRISE,2026-09-10T13:59:13.422284+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/keyapi-jcjr6g,Keyapi,FREE,2026-09-10T13:59:13.426343+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/autoheal-gwlcqh,Autoheal,FREEMIUM,2026-09-10T13:59:13.430373+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/parsebridge-wblflq,Parsebridge,FREE,2026-09-10T13:59:13.435501+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/renovato-ai-ll1ft7,Renovato,FREEMIUM,2026-09-10T13:59:13.441676+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/iridea-k3885k,Iridea,ENTERPRISE,2026-09-10T13:59:13.445277+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/atomic-chat-lh1j5v,Atomic,FREEMIUM,2026-09-10T13:59:13.449221+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/columns-ai-51xui6,Columns,PAID,2026-09-10T13:59:13.453725+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/synthboard-ai-uejczj,Synthboard,PAID,2026-09-10T13:59:13.458951+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/videodb-kzwxe1,Videodb,FREEMIUM,2026-09-10T13:59:13.462929+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/openlegion-1omn76,Openlegion,ENTERPRISE,2026-09-10T13:59:13.467360+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/veluvanto-6jkafv,Veluvanto,ENTERPRISE,2026-09-10T13:59:13.473568+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/recallverse-8r9oo9,Recallverse,ENTERPRISE,2026-09-10T13:59:13.478891+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/innogath-7adin8,Innogath,PAID,2026-09-10T13:59:13.482559+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/diffhook-sc0o5u,Diffhook,FREEMIUM,2026-09-10T13:59:13.487054+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/getthegists-3hhxit,Getthegists,ENTERPRISE,2026-09-10T13:59:13.492512+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/aktok-u27bh2,Aktok,ENTERPRISE,2026-09-10T13:59:13.495767+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/pagelens-ai-gr1bb8,Pagelens,ENTERPRISE,2026-09-10T13:59:13.499912+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/nodalist-ai-w47f64,Nodalist,FREEMIUM,2026-09-10T13:59:13.506062+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/ideapulley-8zl02t,Ideapulley,FREE,2026-09-10T13:59:13.510753+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/prompt2cad-hlhdzf,Prompt2Cad,FREE,2026-09-10T13:59:13.514954+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/socialpilot-jjz0xe,Socialpilot,FREE,2026-09-10T13:59:13.520139+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/agentzee-ue8g0r,Agentzee,FREEMIUM,2026-09-10T13:59:13.525441+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/mentorclone-ny12jn,Mentorclone,PAID,2026-09-10T13:59:13.529892+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/surething-i9koth,Surething,FREE,2026-09-10T13:59:13.534029+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/zero-rkr2gf,Zero,FREEMIUM,2026-09-10T13:59:13.539772+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/xquik-3m7ga9,Xquik,FREEMIUM,2026-09-10T13:59:13.542887+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/auxx-ai-b5t15j,Auxx,FREEMIUM,2026-09-10T13:59:13.545811+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/text-to-360-t3ojro,Text,FREEMIUM,2026-09-10T13:59:13.548734+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/monologue-o1ob55,Monologue,PAID,2026-09-10T13:59:13.553677+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/pintel-ai-0iewih,Pintel,FREEMIUM,2026-09-10T13:59:13.558429+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/clawputer-5lfbag,Clawputer,PAID,2026-09-10T13:59:13.562206+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/cadence-hnr9qk,Cadence,ENTERPRISE,2026-09-10T13:59:13.566006+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/prodsift-sf6g5r,Prodsift,FREEMIUM,2026-09-10T13:59:13.571208+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/convozen-ai-bhadlo,Convozen,FREEMIUM,2026-09-10T13:59:13.575533+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/plannex-29w7ad,Plannex,PAID,2026-09-10T13:59:13.579284+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/butterbase-2gk13g,Butterbase,PAID,2026-09-10T13:59:13.583403+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/sixtyfour-86fvis,Sixtyfour,FREEMIUM,2026-09-10T13:59:13.589087+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/crewship-cu7j38,Crewship,FREEMIUM,2026-09-10T13:59:13.593017+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/color-pop-ylwrmx,Color,PAID,2026-09-10T13:59:13.596156+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/maisa-6p8ly2,Maisa,FREEMIUM,2026-09-10T13:59:13.599639+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/podsuite-h6om9c,Podsuite,FREEMIUM,2026-09-10T13:59:13.605655+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/hyperguard-j4gf5q,Hyperguard,FREE,2026-09-10T13:59:13.610027+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/helpcrunch-3t6guc,Helpcrunch,FREEMIUM,2026-09-10T13:59:13.614196+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/chattitude-tzbyzu,Chattitude,FREEMIUM,2026-09-10T13:59:13.618683+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/mnemosphere-qgqxjv,Mnemosphere,ENTERPRISE,2026-09-10T13:59:13.624506+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/vibeknow-hvb2ek,Vibeknow,ENTERPRISE,2026-09-10T13:59:13.628767+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/anycap-phqhi4,Anycap,FREEMIUM,2026-09-10T13:59:13.632685+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/versq-t9gl4n,Versq,FREE,2026-09-10T13:59:13.637636+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/launchchair-2fhitw,Launchchair,ENTERPRISE,2026-09-10T13:59:13.642700+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/sage-ifnds6,Sage,FREEMIUM,2026-09-10T13:59:13.645964+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/foundstep-ah50mo,Foundstep,PAID,2026-09-10T13:59:13.650019+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/memorylake-qzf4u4,Memorylake,PAID,2026-09-10T13:59:13.656463+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/igenflow-n1jra4,Igenflow,ENTERPRISE,2026-09-10T13:59:13.660288+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/clickup-brain-k1gxla,Clickup,FREE,2026-09-10T13:59:13.663972+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/floatboat-5fpgm1,Floatboat,PAID,2026-09-10T13:59:13.668337+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/frigade-rimqfn,Frigade,ENTERPRISE,2026-09-10T13:59:13.674074+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/hidata-attau8,Hidata,FREE,2026-09-10T13:59:13.677840+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/tweetback-3ncytl,Tweetback,PAID,2026-09-10T13:59:13.682168+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/mindmarks-cm61a8,Mindmarks,FREE,2026-09-10T13:59:13.687590+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/lookio-cnyb7f,Lookio,FREEMIUM,2026-09-10T13:59:13.691943+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/timbre-e67att,Timbre,ENTERPRISE,2026-09-10T13:59:13.695507+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/ltvx-ai-qd98qt,Ltvx,FREEMIUM,2026-09-10T13:59:13.698330+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/lanes-91x8dz,Lanes,FREE,2026-09-10T13:59:13.702397+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/sollo-07l2vu,Sollo,FREEMIUM,2026-09-10T13:59:13.706815+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/professionally-k8vuaa,Professionally,ENTERPRISE,2026-09-10T13:59:13.712103+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/vocallab-ai-u91dlx,Vocallab,FREEMIUM,2026-09-10T13:59:13.716005+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/remoroo-nre71n,Remoroo,FREE,2026-09-10T13:59:13.721248+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/datagrout-9vawhe,Datagrout,FREEMIUM,2026-09-10T13:59:13.726013+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/testmax-hkztbg,Testmax,PAID,2026-09-10T13:59:13.729643+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/buildra-7ryza1,Buildra,FREEMIUM,2026-09-10T13:59:13.733266+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/formula-bot-5v5hi7,Formula,PAID,2026-09-10T13:59:13.738553+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/flixier-hkw729,Flixier,FREEMIUM,2026-09-10T13:59:13.742690+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/build-this-now-ex0l8t,Build,FREE,2026-09-10T13:59:13.745958+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/capibot-gl9pb8,Capibot,ENTERPRISE,2026-09-10T13:59:13.749638+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/conceptseek-l56czu,Conceptseek,FREE,2026-09-10T13:59:13.755726+00:00
1.0,PRODUCT,FutureTools,https://futuretools.io/tools/runsight-kk1wkk,Runsight,FREE,2026-09-10T13:59:13.759677+00:00
